%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
53.0, 12.44638705253601, 195.3125352859497, 236.0026468038559, 36.381746768951416, 0.0, 0.144000006839633, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557304507763E9, 0.0, 2024-02-21 20:15:04.507
54.0, 634.2870324850082, 529.2108033299446, 809.0151584148407, 152.22888779640198, 0.0, 0.144000006839633, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557304523534E9, 0.0, 2024-02-21 20:15:04.523
54.0, -30.397906839847565, -162.28173887729645, -215.41823744773865, -21.78117734193802, 0.0, 0.144000006839633, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557304523534E9, 0.0, 2024-02-21 20:15:04.523
55.0, -669.4720112681389, -496.4193605184555, -796.3294177651405, -144.56957268714905, 0.0, 0.144000006839633, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557304526368E9, 0.0, 2024-02-21 20:15:04.526
55.0, -3.3509503602981567, 197.22736406326294, 236.4813539981842, 39.253989934921265, 0.0, 0.144000006839633, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557304526368E9, 0.0, 2024-02-21 20:15:04.526
56.0, 627.3457781672478, 528.253388941288, 815.4777055382729, 154.86177736520767, 0.0, 0.144000006839633, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557304537672E9, 0.0, 2024-02-21 20:15:04.537
56.0, -25.37148129940033, -159.17014211416245, -213.26405507326126, -26.328895688056946, 0.0, 0.144000006839633, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557304537672E9, 0.0, 2024-02-21 20:15:04.537
57.0, -671.147486448288, -494.5045317411423, -795.1326497793198, -150.5534126162529, 0.0, 0.144000006839633, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557304553244E9, 0.0, 2024-02-21 20:15:04.553
57.0, -6.7019007205963135, 193.15835291147232, 231.45492845773697, 38.5359291434288, 0.0, 0.144000006839633, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557304553244E9, 0.0, 2024-02-21 20:15:04.553
58.0, 627.1064245700836, 529.2108033299446, 815.4777055382729, 158.9307885169983, 0.0, 0.144000006839633, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70855730455639E9, 0.0, 2024-02-21 20:15:04.556
58.0, -24.653420507907867, -158.69143491983414, -207.99827593564987, -18.190873384475708, 0.0, 0.144000006839633, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70855730455639E9, 0.0, 2024-02-21 20:15:04.556
59.0, -674.0197296142578, -500.96707886457443, -801.1164897084236, -142.89409750699997, 0.0, 0.144000006839633, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557304567978E9, 0.0, 2024-02-21 20:15:04.567
59.0, -19.626994967460632, 188.37128096818924, 223.07755255699158, 37.09980756044388, 0.0, 0.144000006839633, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557304567978E9, 0.0, 2024-02-21 20:15:04.567
60.0, 624.4735350012779, 528.9714497327805, 811.4086943864822, 153.1863021850586, 0.0, 0.144000006839633, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 1.708557304583594E9, 0.0, 2024-02-21 20:15:04.583
