201.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	437.000000	0.000000	0.000000	0.000000	0.000000	1709839518.164015	0.000000
202.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	437.000000	371.000000	0.000000	0.000000	0.000000	1709839518.988669	0.000000
203.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	437.000000	371.000000	371.000000	0.000000	0.000000	1709839519.828581	0.000000
204.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	437.000000	371.000000	371.000000	1207.000000	0.000000	1709839520.668740	0.000000
205.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	437.000000	371.000000	371.000000	1207.000000	1207.000000	1709839521.508726	0.000000
0.000000	66.779654	4.787072	2.154182	10.052851	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.159918	0.000000
0.000000	63.428703	5.744486	5.505133	3.111597	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.159918	0.000000
1.000000	55.290681	4.547718	3.350950	11.010265	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.173653	0.000000
1.000000	51.700377	6.462547	4.308365	3.111597	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.173653	0.000000
2.000000	47.392012	5.983840	0.718061	6.701901	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.184797	0.000000
2.000000	47.152659	4.547718	3.590304	7.180608	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.184797	0.000000
3.000000	46.673951	6.223194	1.675475	10.292205	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.187917	0.000000
3.000000	37.339161	2.632890	1.436122	6.701901	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.187917	0.000000
4.000000	37.339161	3.590304	2.154182	5.026426	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.199041	0.000000
4.000000	32.791443	9.813497	2.393536	4.308365	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.199041	0.000000
5.000000	28.243724	4.787072	6.462547	7.419962	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.214559	0.000000
5.000000	30.397907	8.138022	5.265779	8.138022	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.214559	0.000000
6.000000	31.355321	9.813497	2.872243	5.505133	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.217557	0.000000
6.000000	28.243724	4.069011	4.069011	6.462547	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.217557	0.000000
7.000000	29.440492	4.069011	6.941254	0.957414	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.228838	0.000000
7.000000	26.568249	4.069011	3.350950	9.095437	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.228838	0.000000
8.000000	22.499238	5.505133	7.180608	6.941254	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.244600	0.000000
8.000000	20.345056	6.462547	5.026426	8.377376	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.244600	0.000000
9.000000	21.063117	8.138022	5.265779	9.574144	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.247599	0.000000
9.000000	22.499238	6.462547	7.419962	5.983840	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.247599	0.000000
10.000000	23.217299	6.941254	4.787072	6.941254	0.000000	0.000000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.259164	0.000000
10.000000	19.148288	8.138022	5.744486	10.292205	0.000000	0.000000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.259164	0.000000
11.000000	12.207033	6.701901	3.590304	4.069011	0.000000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.274726	0.000000
11.000000	10.292205	5.265779	5.983840	2.632890	0.000000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.274726	0.000000
12.000000	14.839923	8.377376	6.462547	6.701901	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.277874	0.000000
12.000000	14.839923	7.659315	7.898669	4.069011	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.277874	0.000000
13.000000	14.361216	5.026426	6.223194	6.223194	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.288968	0.000000
13.000000	16.276045	5.744486	4.787072	6.941254	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.288968	0.000000
14.000000	22.020531	3.829658	5.265779	7.180608	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.304613	0.000000
14.000000	19.148288	3.111597	6.941254	4.069011	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.304613	0.000000
15.000000	19.866349	6.941254	3.829658	6.701901	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.307569	0.000000
15.000000	24.174713	5.983840	4.547718	6.462547	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.307569	0.000000
16.000000	21.781177	3.590304	1.914829	7.659315	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.318795	0.000000
16.000000	25.132128	5.744486	6.701901	6.701901	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.318795	0.000000
17.000000	25.610835	6.462547	1.675475	6.941254	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.334565	0.000000
17.000000	28.004371	8.856083	2.393536	2.632890	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.334565	0.000000
18.000000	22.499238	7.180608	5.265779	5.265779	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.337593	0.000000
18.000000	15.079277	8.377376	4.787072	7.180608	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.337593	0.000000
19.000000	23.696006	5.983840	6.462547	4.069011	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.348866	0.000000
19.000000	28.004371	7.419962	3.111597	4.069011	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.348866	0.000000
20.000000	31.594675	6.701901	2.872243	6.223194	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.364789	0.000000
20.000000	33.748857	5.983840	3.590304	5.505133	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.364789	0.000000
21.000000	41.168819	5.744486	3.829658	6.462547	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.368579	0.000000
21.000000	33.748857	4.787072	4.308365	4.069011	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.368579	0.000000
22.000000	33.270150	3.590304	5.026426	9.813497	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.379255	0.000000
22.000000	37.099808	3.111597	5.744486	7.419962	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.379255	0.000000
23.000000	34.227564	3.111597	3.350950	11.249619	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.394816	0.000000
23.000000	38.296576	5.983840	5.265779	6.941254	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.394816	0.000000
24.000000	39.493344	4.547718	3.111597	11.010265	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.397774	0.000000
24.000000	35.903040	6.701901	4.787072	4.787072	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.397774	0.000000
25.000000	28.483078	8.616729	5.026426	5.744486	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.408931	0.000000
25.000000	30.637260	5.983840	4.547718	0.957414	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.408931	0.000000
26.000000	28.722432	10.770912	4.787072	3.350950	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.424594	0.000000
26.000000	29.679846	5.505133	3.111597	5.983840	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.424594	0.000000
27.000000	31.594675	3.590304	5.505133	5.744486	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.427500	0.000000
27.000000	24.892774	5.744486	4.787072	8.856083	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.427500	0.000000
28.000000	26.089542	9.334790	5.265779	11.249619	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.438831	0.000000
28.000000	21.781177	7.419962	4.308365	2.393536	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.438831	0.000000
29.000000	21.302470	6.701901	4.069011	6.462547	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.454677	0.000000
29.000000	22.259885	3.590304	3.590304	7.180608	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.454677	0.000000
30.000000	23.456653	7.180608	4.787072	5.983840	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.457570	0.000000
30.000000	23.217299	6.941254	4.787072	11.249619	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.457570	0.000000
31.000000	19.387641	5.744486	3.590304	7.180608	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.469138	0.000000
31.000000	19.626995	4.547718	4.547718	7.898669	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.469138	0.000000
32.000000	20.823763	4.308365	2.632890	8.377376	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.484949	0.000000
32.000000	22.020531	6.223194	2.872243	4.308365	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.484949	0.000000
33.000000	18.190873	6.941254	2.872243	5.983840	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.488186	0.000000
33.000000	21.302470	6.941254	4.308365	2.632890	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.488186	0.000000
34.000000	21.063117	9.574144	3.350950	4.069011	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.499167	0.000000
34.000000	18.908934	5.505133	8.377376	8.616729	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.499167	0.000000
35.000000	20.584409	4.547718	6.941254	5.744486	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.514635	0.000000
35.000000	22.499238	6.223194	5.026426	4.787072	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.514635	0.000000
36.000000	22.259885	6.941254	4.308365	5.026426	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.517594	0.000000
36.000000	22.259885	6.223194	4.787072	5.265779	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.517594	0.000000
37.000000	22.738592	8.138022	5.744486	5.744486	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.528895	0.000000
37.000000	27.046956	6.223194	3.590304	8.856083	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.528895	0.000000
38.000000	20.823763	5.505133	2.393536	11.249619	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.544471	0.000000
38.000000	19.148288	7.180608	2.632890	6.462547	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.544471	0.000000
39.000000	23.935360	8.856083	4.308365	5.505133	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.547571	0.000000
39.000000	24.174713	5.265779	3.829658	4.787072	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.547571	0.000000
40.000000	27.525664	4.308365	1.675475	6.223194	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.558917	0.000000
40.000000	27.286310	7.659315	4.308365	9.813497	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.558917	0.000000
41.000000	30.158553	7.659315	3.111597	7.659315	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.574851	0.000000
41.000000	24.174713	9.095437	6.701901	6.462547	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.574851	0.000000
42.000000	23.217299	7.659315	5.983840	5.744486	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.577965	0.000000
42.000000	21.063117	7.659315	5.026426	5.505133	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.577965	0.000000
43.000000	23.217299	5.983840	2.632890	3.350950	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.589189	0.000000
43.000000	27.286310	7.419962	6.462547	7.659315	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.589189	0.000000
44.000000	26.568249	5.026426	6.223194	5.026426	-1.040000	-1.040000	1.040000	0.000000	0.000000	0.000000	0.000000	0.000000	1709839525.604892	0.000000
